label,uri,page_id,node_id,resource_pk,resource_id,preferred_canonical_for_page,gbif_id,gbif_rel_method,gbif_uri,gbif_can_name,gbif_vern_name
Columba oenas,http://eol.org/pages/1049690,1049690,,,,,2495471.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495471,Columba oenas,
Columba palumbus,http://eol.org/pages/1049693,1049693,,,,,2495455.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495455,Columba palumbus,Common Wood Pigeon
Sterna albifrons Pallas 1764,http://eol.org/pages/1049714,1049714,,,,,5229215.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5229215,Sterna albifrons,Little Tern
"Columbina minuta (Linnaeus, 1766)",http://eol.org/pages/1049734,1049734,,,,,2495853.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495853,Columbina minuta,Plain-breasted Ground Dove
Alca torda Linnaeus 1758,http://eol.org/pages/1049760,1049760,,,,,8277073.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/8277073,Alca torda,
"Uria aalge (Pontoppidan, 1763)",http://eol.org/pages/1049761,1049761,,,,,2481342.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481342,Uria aalge,Common Murre
"Uria lomvia (Linnaeus, 1758)",http://eol.org/pages/1049762,1049762,,,,,2481339.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481339,Uria lomvia,Brunnich's guillemot
"Fratercula arctica (Linnaeus, 1758)",http://eol.org/pages/1049938,1049938,,,,,2481353.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481353,Fratercula arctica,Atlantic Puffin
"Megaceryle alcyon (Linnaeus, 1758)",http://eol.org/pages/1049954,1049954,,,,,2475472.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2475472,Megaceryle alcyon,Belted Kingfisher
"Megaceryle torquata (Linnaeus, 1766)",http://eol.org/pages/1049955,1049955,,,,,2475466.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2475466,Megaceryle torquata,Ringed Kingfisher
Columba livia Gmelin 1789,http://eol.org/pages/1050069,1050069,,,,,2495414.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495414,Columba livia,Common Pigeon
"Ortalis cinereiceps G. R. Gray, 1867",http://eol.org/pages/1050077,1050077,,,,,5229450.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5229450,Ortalis cinereiceps,Gray-headed Chachalaca
Penelope purpurascens Wagler 1830,http://eol.org/pages/1050095,1050095,,,,,2482225.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482225,Penelope purpurascens,Crested Guan
Crax rubra Linnaeus 1758,http://eol.org/pages/1050109,1050109,,,,,2482168.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482168,Crax rubra,Great Curassow
"Zenaida asiatica (Linnaeus, 1758)",http://eol.org/pages/1050125,1050125,,,,,2495370.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495370,Zenaida asiatica,White-winged Dove
"Zenaida macroura (Linnaeus, 1758)",http://eol.org/pages/1050134,1050134,,,,,2495347.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495347,Zenaida macroura,Mourning Dove
Bombycilla cedrorum Vieillot 1808,http://eol.org/pages/1050637,1050637,,,,,2484609.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484609,Bombycilla cedrorum,Cedar Waxwing
"Mimus polyglottos (Linnaeus, 1758)",http://eol.org/pages/1050704,1050704,,,,,5231677.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5231677,Mimus polyglottos,Northern Mockingbird
"Dumetella carolinensis (Linnaeus, 1766)",http://eol.org/pages/1050707,1050707,,,,,2494936.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2494936,Dumetella carolinensis,Gray Catbird
Sitta carolinensis Latham 1790,http://eol.org/pages/1050834,1050834,,,,,2484892.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484892,Sitta carolinensis,White-breasted Nuthatch
Sitta canadensis Linnaeus 1766,http://eol.org/pages/1050835,1050835,,,,,2484879.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484879,Sitta canadensis,Red-breasted Nuthatch
"Mniotilta varia (Linnaeus, 1766)",http://eol.org/pages/1050872,1050872,,,,,2489613.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2489613,Mniotilta varia,Black-and-white Warbler
"Psarocolius decumanus (Pallas, 1769)",http://eol.org/pages/1050898,1050898,,,,,2484217.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484217,Psarocolius decumanus,Crested Oropendola
"Carduelis pinus (A. Wilson, 1810)",http://eol.org/pages/1051055,1051055,,,,,2494634.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2494634,Carduelis pinus,Pine Siskin
"Seiurus noveboracensis (Gmelin, 1789)",http://eol.org/pages/1051309,1051309,,,,,2489585.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2489585,Seiurus noveboracensis,Northern Waterthrush
"Oporornis philadelphia (A. Wilson, 1810)",http://eol.org/pages/1051320,1051320,,,,,2489607.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2489607,Oporornis philadelphia,Mourning Warbler
"Wilsonia canadensis (Linnaeus, 1766)",http://eol.org/pages/1051398,1051398,,,,,4408918.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/4408918,Wilsonia canadensis,Canada Warbler
"Setophaga ruticilla (Linnaeus, 1758)",http://eol.org/pages/1051399,1051399,,,,,2489985.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2489985,Setophaga ruticilla,American Redstart
"Sturnella magna (Linnaeus, 1758)",http://eol.org/pages/1051994,1051994,,,,,2484254.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484254,Sturnella magna,Eastern Meadowlark
"Agelaius phoeniceus (Linnaeus, 1766)",http://eol.org/pages/1052017,1052017,,,,,9409198.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9409198,Agelaius phoeniceus,Red-winged Blackbird
"Icterus galbula (Linnaeus, 1758)",http://eol.org/pages/1052046,1052046,,,,,2484340.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484340,Icterus galbula,Baltimore Oriole
"Quiscalus quiscula (Linnaeus, 1758)",http://eol.org/pages/1052056,1052056,,,,,2484155.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484155,Quiscalus quiscula,Common Grackle
"Quiscalus mexicanus (Gmelin, 1788)",http://eol.org/pages/1052058,1052058,,,,,9476062.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9476062,Quiscalus mexicanus,Great-tailed Grackle
"Molothrus ater (Boddaert, 1783)",http://eol.org/pages/1052060,1052060,,,,,2484391.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484391,Molothrus ater,Brown-headed Cowbird
"Pheucticus ludovicianus (Linnaeus, 1766)",http://eol.org/pages/1052072,1052072,62154020.0,2490494,767.0,Pheucticus ludovicianus,2490494.0,EOL-GBIF-names,https://www.gbif.org/species/2490494,Pheucticus ludovicianus,Rose-breasted Grosbeak
"Pipilo erythrophthalmus (Linnaeus, 1758)",http://eol.org/pages/1052548,1052548,,,,,2491205.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2491205,Pipilo erythrophthalmus,Eastern Towhee
"Zonotrichia leucophrys (J. R. Forster, 1772)",http://eol.org/pages/1052728,1052728,,,,,5231132.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5231132,Zonotrichia leucophrys,White-crowned Sparrow
"Melospiza melodia (A. Wilson, 1810)",http://eol.org/pages/1052763,1052763,,,,,2492196.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2492196,Melospiza melodia,Song Sparrow
"Junco hyemalis (Linnaeus, 1758)",http://eol.org/pages/1052968,1052968,,,,,9362842.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9362842,Junco hyemalis,Dark-eyed Junco
"Spizella arborea (A. Wilson, 1810)",http://eol.org/pages/1053001,1053001,,,,,2492116.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2492116,Spizella arborea,American Tree Sparrow
"Megarynchus pitangua (Linnaeus, 1766)",http://eol.org/pages/1053187,1053187,,,,,2483410.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2483410,Megarynchus pitangua,Boat-billed Flycatcher
Thamnophis sirtalis LINNAEUS 1758,http://eol.org/pages/1055202,1055202,62142327.0,2457522,767.0,Thamnophis sirtalis,2457522.0,EOL-GBIF-names,https://www.gbif.org/species/2457522,Thamnophis sirtalis,Common Garter Snake
Testudo hermanni,http://eol.org/pages/1055218,1055218,62138056.0,2441454,767.0,Testudo hermanni,2441454.0,EOL-GBIF-names,https://www.gbif.org/species/2441454,Testudo hermanni,Hermann's Mediterranean Tortoise
Testudo graeca,http://eol.org/pages/1055221,1055221,62138057.0,2441461,767.0,Testudo graeca,2441461.0,EOL-GBIF-names,https://www.gbif.org/species/2441461,Testudo graeca,Mediterranean Spur-thighed Tortoise
Terrapene carolina LINNAEUS 1758,http://eol.org/pages/1055222,1055222,62138397.0,2443173,767.0,Terrapene carolina,2443173.0,EOL-GBIF-names,https://www.gbif.org/species/2443173,Terrapene carolina,Common Box Turtle
"Rhinoclemmys areolata DUMÉRIL, BIBRON & DUMÉRIL 1851",http://eol.org/pages/1055401,1055401,62138487.0,2443675,767.0,Rhinoclemmys areolata,2443675.0,EOL-GBIF-names,https://www.gbif.org/species/2443675,Rhinoclemmys areolata,Furrowed Wood Turtle
Rafetus euphraticus,http://eol.org/pages/1055448,1055448,62138299.0,2442640,767.0,Rafetus euphraticus,2442640.0,EOL-GBIF-names,https://www.gbif.org/species/2442640,Rafetus euphraticus,Euphrates Soft-shelled Turtle
Malaclemys terrapin SCHOEPFF 1793,http://eol.org/pages/1055887,1055887,,,,,2443212.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2443212,Malaclemys terrapin,Diamond-backed Terrapin
"Crocodylus acutus Cuvier, 1807",http://eol.org/pages/1056415,1056415,,,,,2441329.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2441329,Crocodylus acutus,American Crocodile
Ameiva festiva LICHTENSTEIN 1856,http://eol.org/pages/1057197,1057197,,,,,7901403.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/7901403,Ameiva festiva,
"Patagioenas speciosa (Gmelin, 1789)",http://eol.org/pages/1064937,1064937,,,,,2495339.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495339,Patagioenas speciosa,Scaled Pigeon
"Patagioenas cayennensis (Bonnaterre, 1792)",http://eol.org/pages/1064949,1064949,,,,,2495295.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495295,Patagioenas cayennensis,Pale-vented Pigeon
Platalea ajaja Linnaeus 1758,http://eol.org/pages/1064972,1064972,,,,,2480803.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480803,Platalea ajaja,Roseate Spoonbill
"Sula bassanus (Linnaeus, 1758)",http://eol.org/pages/1064974,1064974,,,,,4352320.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/4352320,Sula bassana,Northern Gannet
"Phalaropus fulicarius (Linnaeus, 1758)",http://eol.org/pages/1064981,1064981,,,,,5229390.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5229390,Phalaropus fulicarius,Grey Phalarope
"Phalacrocorax brasilianus (Gmelin, 1789)",http://eol.org/pages/1065006,1065006,,,,,9399113.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9399113,Phalacrocorax brasilianus,Neotropic Cormorant
"Butorides striata (Linnaeus, 1758)",http://eol.org/pages/1065041,1065041,,,,,2480824.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480824,Butorides striata,Green-backed Heron
Triticum dicoccon (Schrank) Schübl.,http://eol.org/pages/1114086,1114086,63900205.0,8389446,767.0,Triticum turgidum dicoccum,8389446.0,EOL-GBIF-names,https://www.gbif.org/species/8389446,Triticum turgidum dicoccum,emmer
Hordeum vulgare,http://eol.org/pages/1114455,1114455,62239358.0,2706056,767.0,Hordeum vulgare,2706056.0,EOL-GBIF-names,https://www.gbif.org/species/2706056,Hordeum vulgare,Six-rowed Barley
Phalaris paradoxa L.,http://eol.org/pages/1114735,1114735,63150785.0,5289758,767.0,Phalaris paradoxa,5289758.0,EOL-GBIF-names,https://www.gbif.org/species/5289758,Phalaris paradoxa,Awned Canary-grass
Imperata cylindrica (L.) Raeusch.,http://eol.org/pages/1114980,1114980,63819743.0,8120010,767.0,Imperata cylindrica,8120010.0,EOL-GBIF-names,https://www.gbif.org/species/8120010,Imperata cylindrica,Japanese blood grass
Triticum aestivum,http://eol.org/pages/1115240,1115240,63720957.0,7795888,767.0,Triticum aestivum,7795888.0,EOL-GBIF-names,https://www.gbif.org/species/7795888,Triticum aestivum,Bread Wheat
Triticum aestivum,http://eol.org/pages/1115240,1115240,63639566.0,7541363,767.0,Triticum aestivum,7541363.0,EOL-GBIF-names,https://www.gbif.org/species/7541363,Triticum vulgare,
Triticum monococcum,http://eol.org/pages/1115242,1115242,63747960.0,7883427,767.0,Triticum monococcum,7883427.0,EOL-GBIF-names,https://www.gbif.org/species/7883427,Triticum monococcum,einkorn
Fimbristylis bisumbellata (Forssk.) Bubani,http://eol.org/pages/1119225,1119225,62240136.0,2708744,767.0,Fimbristylis bisumbellata,2708744.0,EOL-GBIF-names,https://www.gbif.org/species/2708744,Fimbristylis bisumbellata,
Eleocharis palustris (L.) Roem. & Schult.,http://eol.org/pages/1120155,1120155,63650030.0,7573571,767.0,Eleocharis palustris,7573571.0,EOL-GBIF-names,https://www.gbif.org/species/7573571,Trichophyllum palustre,
Eleocharis palustris (L.) Roem. & Schult.,http://eol.org/pages/1120155,1120155,62242003.0,2717002,767.0,Eleocharis palustris,2717002.0,EOL-GBIF-names,https://www.gbif.org/species/2717002,Eleocharis palustris,common spike-rush
Cyperus rotundus L.,http://eol.org/pages/1121553,1121553,62241503.0,2714818,767.0,Cyperus rotundus,2714818.0,EOL-GBIF-names,https://www.gbif.org/species/2714818,Cyperus rotundus,Java-grass
Cyperus rotundus L.,http://eol.org/pages/1121553,1121553,64113867.0,8868148,767.0,Cyperus rotundus,8868148.0,EOL-GBIF-names,https://www.gbif.org/species/8868148,Cyperus rotundus amaliae,
Cyperus esculentus L.,http://eol.org/pages/1121991,1121991,62241814.0,2716226,767.0,Cyperus esculentus,2716226.0,EOL-GBIF-names,https://www.gbif.org/species/2716226,Cyperus esculentus,Chufa (edible variety)
Cyperus articulatus L.,http://eol.org/pages/1122153,1122153,62241257.0,2713638,767.0,Cyperus articulatus,2713638.0,EOL-GBIF-names,https://www.gbif.org/species/2713638,Cyperus articulatus,chintul
Cyperus alopecuroides Rottb.,http://eol.org/pages/1122179,1122179,64030548.0,8726157,767.0,Cyperus alopecuroides,8726157.0,EOL-GBIF-names,https://www.gbif.org/species/8726157,Cyperus alopecuroides pallidiflorus,
Cyperus alopecuroides Rottb.,http://eol.org/pages/1122179,1122179,62241539.0,2715045,767.0,Cyperus alopecuroides,2715045.0,EOL-GBIF-names,https://www.gbif.org/species/2715045,Cyperus alopecuroides,foxtail flat sedge
Phoenix dactylifera L.,http://eol.org/pages/1135088,1135088,63336258.0,6109699,767.0,Phoenix dactylifera,6109699.0,EOL-GBIF-names,https://www.gbif.org/species/6109699,Phoenix dactylifera,date
Corvus corax Linnaeus 1758,http://eol.org/pages/1177364,1177364,,,,,2482492.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482492,Corvus corax,Common Raven
"Corvus brachyrhynchos Brehm, 1822",http://eol.org/pages/1177464,1177464,,,,,2482507.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482507,Corvus brachyrhynchos,American Crow
Corvus monedula,http://eol.org/pages/1177485,1177485,,,,,2482473.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482473,Corvus monedula,Eurasian Jackdaw
"Melanerpes rubricapillus (Cabanis, 1862)",http://eol.org/pages/1177502,1177502,,,,,2478125.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2478125,Melanerpes rubricapillus,Red-crowned Woodpecker
Turdus migratorius Linnaeus 1766,http://eol.org/pages/1177506,1177506,,,,,9510564.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9510564,Turdus migratorius,American Robin
"Hylocichla mustelina (J. F. Gmelin, 1789)",http://eol.org/pages/1177531,1177531,,,,,2490872.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2490872,Hylocichla mustelina,Wood Thrush
"Catharus ustulatus (Nuttall, 1840)",http://eol.org/pages/1177537,1177537,,,,,2490821.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2490821,Catharus ustulatus,Swainson's Thrush
"Catharus minimus (Lafresnaye, 1848)",http://eol.org/pages/1177538,1177538,,,,,2490826.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2490826,Catharus minimus,Gray-cheeked Thrush
"Catharus fuscescens (Stephens, 1817)",http://eol.org/pages/1177539,1177539,,,,,2490804.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2490804,Catharus fuscescens,Veery
"Campephilus guatemalensis (Hartlaub, 1844)",http://eol.org/pages/1177547,1177547,,,,,2478580.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2478580,Campephilus guatemalensis,Pale-billed Woodpecker
"Trichoglossus ornatus (Linnaeus, 1758)",http://eol.org/pages/1177808,1177808,62148605.0,2479685,767.0,Trichoglossus ornatus,2479685.0,EOL-GBIF-names,https://www.gbif.org/species/2479685,Trichoglossus ornatus,Ornate Lorikeet
"Ara macao (Linnaeus, 1758)",http://eol.org/pages/1177962,1177962,,,,,5959227.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5959227,Ara macao,Scarlet Macaw
"Aratinga finschi (Salvin, 1871)",http://eol.org/pages/1177971,1177971,,,,,2479105.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479105,Aratinga finschi,Crimson-fronted Parakeet
"Brotogeris jugularis (Statius Muller, 1776)",http://eol.org/pages/1178019,1178019,,,,,2479563.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479563,Brotogeris jugularis,Orange-chinned Parakeet
"Pionus menstruus (Linnaeus, 1766)",http://eol.org/pages/1178041,1178041,,,,,2479902.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479902,Pionus menstruus,Blue-headed Parrot
"Amazona autumnalis (Linnaeus, 1758)",http://eol.org/pages/1178053,1178053,,,,,2479623.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479623,Amazona autumnalis,Red-lored Amazon
"Amazona ochrocephala (Gmelin, 1788)",http://eol.org/pages/1178062,1178062,,,,,2479612.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479612,Amazona ochrocephala,Yellow-crowned Amazon
Caprimulgus cayennensis Gmelin 1789,http://eol.org/pages/1178131,1178131,,,,,2496840.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2496840,Caprimulgus cayennensis,White-tailed Nightjar
"Piranga olivacea (Gmelin, 1789)",http://eol.org/pages/1178181,1178181,62152999.0,2488517,767.0,Piranga olivacea,2488517.0,EOL-GBIF-names,https://www.gbif.org/species/2488517,Piranga olivacea,Scarlet Tanager
"Pulsatrix perspicillata (Latham, 1790)",http://eol.org/pages/1178320,1178320,,,,,2497878.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497878,Pulsatrix perspicillata,Spectacled Owl
"Pseudoscops clamator (Vieillot, 1808)",http://eol.org/pages/1178346,1178346,,,,,2497774.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497774,Pseudoscops clamator,Striped Owl
"Dromaius novaehollandiae (Latham, 1790)",http://eol.org/pages/1178369,1178369,,,,,2495134.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495134,Dromaius novaehollandiae,Emu
Struthio camelus Linnaeus 1758,http://eol.org/pages/1178371,1178371,,,,,2495150.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495150,Struthio camelus,Common Ostrich
"Nomonyx dominicus (Linnaeus, 1766)",http://eol.org/pages/1178479,1178479,,,,,2498316.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2498316,Nomonyx dominicus,Masked Duck
Ardea alba Linnaeus 1758,http://eol.org/pages/1178488,1178488,,,,,9752617.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9752617,Ardea alba,Great Egret
"Phoebastria nigripes (Audubon, 1839)",http://eol.org/pages/1178536,1178536,,,,,2481383.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481383,Phoebastria nigripes,Black-footed Albatross
"Poecile atricapillus (Linnaeus, 1766)",http://eol.org/pages/1178539,1178539,,,,,2487805.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2487805,Poecile atricapillus,Black-capped Chickadee
"Ciccaba virgata (Cassin, 1849)",http://eol.org/pages/1178572,1178572,,,,,2497439.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497439,Ciccaba virgata,Mottled Owl
"Coccothraustes vespertinus (W. Cooper, 1825)",http://eol.org/pages/1178577,1178577,,,,,2494321.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2494321,Coccothraustes vespertinus,Evening Grosbeak
Erinaceus concolor,http://eol.org/pages/1178682,1178682,63128455.0,5219624,767.0,Erinaceus concolor,5219624.0,EOL-GBIF-names,https://www.gbif.org/species/5219624,Erinaceus concolor,Eastern hedgehog
Erinaceus europaeus,http://eol.org/pages/1178684,1178684,63128448.0,5219616,767.0,Erinaceus europaeus,5219616.0,EOL-GBIF-names,https://www.gbif.org/species/5219616,Erinaceus europaeus,
Cricetus cricetus,http://eol.org/pages/1179512,1179512,62136067.0,2438704,767.0,Cricetus cricetus,2438704.0,EOL-GBIF-names,https://www.gbif.org/species/2438704,Cricetus cricetus,Black-bellied Hamster
"Mesocricetus brandti (Nehring, 1898)",http://eol.org/pages/1179514,1179514,62135872.0,2438484,767.0,Mesocricetus brandti,2438484.0,EOL-GBIF-names,https://www.gbif.org/species/2438484,Mesocricetus brandti,Brandt s Hamster
"Sekeetamys calurus (Thomas, 1892)",http://eol.org/pages/1179774,1179774,62135516.0,2438045,767.0,Sekeetamys calurus,2438045.0,EOL-GBIF-names,https://www.gbif.org/species/2438045,Sekeetamys calurus,Bushy-tailed Jird
"Tatera indica (Hardwicke, 1807)",http://eol.org/pages/1179780,1179780,62135569.0,2438134,767.0,Tatera indica,2438134.0,EOL-GBIF-names,https://www.gbif.org/species/2438134,Tatera indica,Antelope Rat
dog,http://eol.org/pages/1228387,1228387,63353517.0,6164210,767.0,Canis lupus familiaris,6164210.0,EOL-GBIF-names,https://www.gbif.org/species/6164210,Canis lupus familiaris,domestic dog
"Colaptes auratus cafer (Gmelin, 1788)",http://eol.org/pages/1241454,1241454,63359364.0,6177452,767.0,Colaptes auratus cafer,6177452.0,EOL-GBIF-names,https://www.gbif.org/species/6177452,Colaptes auratus cafer,
Trachemys scripta subsp. scripta,http://eol.org/pages/1242029,1242029,63498769.0,7062200,767.0,Trachemys scripta scripta,7062200.0,EOL-GBIF-names,https://www.gbif.org/species/7062200,Trachemys scripta scripta,Yellow-bellied Slider
"Ursus arctos californicus Merriam, 1896",http://eol.org/pages/1267908,1267908,63353239.0,6163848,767.0,Ursus arctos californicus,6163848.0,EOL-GBIF-names,https://www.gbif.org/species/6163848,Ursus arctos californicus,
"Patelloidea Rafinesque, 1815",http://eol.org/pages/2567727,2567727,63624519.0,Patelloidea,767.0,Patelloidea,7494922.0,EOL-pref-page-GBIF-exact-search,https://www.gbif.org/species/7494922,Patelloidea,
"Cardioidea Lamarck, 1809",http://eol.org/pages/2577465,2577465,,,,,4755869.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/4755869,Cardioides,
"Veneroidea Rafinesque, 1815",http://eol.org/pages/2577535,2577535,,,,,,,,,
Mactroidea,http://eol.org/pages/2577985,2577985,,,,,6101235.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/6101235,Mactroidea,
Crustacea,http://eol.org/pages/2598871,2598871,,,,,3554857.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/3554857,Crustaceae,
(Unspecified) Vertebrates,http://eol.org/pages/2774383,2774383,,,,,,,,,
Chondrichthyes,http://eol.org/pages/2774522,2774522,,,,,,,,,
Myliobatiformes,http://eol.org/pages/2775391,2775391,61383130.0,Myliobatiformes,767.0,Myliobatiformes,,,,,
Myliobatiformes,http://eol.org/pages/2775391,2775391,63847815.0,8214029,767.0,Myliobatiformes,8214029.0,EOL-GBIF-names,https://www.gbif.org/species/8214029,Myliobatiformes,stingray
Osteichthyes,http://eol.org/pages/2775704,2775704,,,,,5204761.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/5204761,Ostichthys,
"Caranx hippos (Linnaeus, 1766)",http://eol.org/pages/2794986,2794986,,,,,2390778.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2390778,Caranx hippos,Black cavalli
"Serpentes Linnaeus, 1758",http://eol.org/pages/2815988,2815988,,,,,,,,,
"Natricinae Bonaparte, 1838",http://eol.org/pages/2816676,2816676,,,,,5789707.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/5789707,Natricidae,
Anserinae,http://eol.org/pages/2822279,2822279,,,,,7680921.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/7680921,Anserina,
Anatinae,http://eol.org/pages/2822396,2822396,,,,,2986.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/2986,Anatidae,Ducks
"Metatheria Huxley, 1880",http://eol.org/pages/2844108,2844108,,,,,,,,,
Eutheria,http://eol.org/pages/2844801,2844801,,,,,4764771.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/4764771,Eutheria,eutherian
"Arvicolinae Gray, 1821",http://eol.org/pages/2847171,2847171,,,,,4828688.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/4828688,Arvicolidae,vole
Murinae,http://eol.org/pages/2847355,2847355,,,,,5510.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/5510,Muridae,mice
Dasyproctidae,http://eol.org/pages/2849115,2849115,62135108.0,Dasyproctidae,767.0,Dasyproctidae,,,,,
Dasyproctidae,http://eol.org/pages/2849115,2849115,62395859.0,3240680,767.0,Dasyproctidae,3240680.0,EOL-GBIF-names,https://www.gbif.org/species/3240680,Dasyproctidae,agoutis
Cervinae,http://eol.org/pages/2851334,2851334,,,,,5298.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/5298,Cervidae,caribou
Caprinae,http://eol.org/pages/2851411,2851411,,,,,6142030.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/6142030,Capridae,
Bovinae,http://eol.org/pages/2851454,2851454,,,,,9614.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/9614,Bovidae,antelope
Erinaceinae,http://eol.org/pages/2851916,2851916,,,,,5722.0,EOL-OC-label-GBIF-search-w-alts,https://www.gbif.org/species/5722,Erinaceidae,gymnures
Vitales,http://eol.org/pages/2865192,2865192,62326592.0,Vitales,767.0,Vitales,,,,,
